Date,Price,Open,High,Low,Vol.,Change %
2019-02-28,0.31412,0.31108,0.31735,0.30738,400320000.0,0.98
2019-03-01,0.31588,0.31412,0.32379,0.312,444260000.0,0.56
2019-03-02,0.31411,0.31587,0.31818,0.31054,286010000.0,-0.56
2019-03-03,0.31106,0.31411,0.31537,0.30889,273790000.0,-0.97
2019-03-04,0.30246,0.31106,0.31213,0.29794,328220000.0,-2.76
2019-03-05,0.31513,0.30247,0.31794,0.3013,391020000.0,4.19
2019-03-06,0.31648,0.31513,0.32161,0.31034,402060000.0,0.43
2019-03-07,0.31324,0.31648,0.31953,0.31292,373330000.0,-1.02
2019-03-08,0.30802,0.31324,0.31624,0.3052,292330000.0,-1.67
2019-03-09,0.31388,0.30805,0.31886,0.30746,411920000.0,1.9
2019-03-10,0.31295,0.31388,0.31692,0.30933,260450000.0,-0.3
2019-03-11,0.31039,0.31295,0.31447,0.30799,310570000.0,-0.82
2019-03-12,0.31039,0.3104,0.31157,0.30641,237320000.0,0.0
2019-03-13,0.31376,0.31039,0.3252,0.30781,452350000.0,1.08
2019-03-14,0.31154,0.31374,0.3168,0.30686,352040000.0,-0.71
2019-03-15,0.31505,0.31153,0.31665,0.31117,295020000.0,1.13
2019-03-16,0.31871,0.31505,0.32277,0.31494,413370000.0,1.16
2019-03-17,0.31568,0.31871,0.31902,0.31445,222110000.0,-0.95
2019-03-18,0.31478,0.31568,0.31948,0.31241,312310000.0,-0.28
2019-03-19,0.3159,0.31479,0.31625,0.3128,310940000.0,0.36
2019-03-20,0.31776,0.31583,0.32231,0.31177,400290000.0,0.59
2019-03-21,0.3101,0.3178,0.31911,0.3028,434500000.0,-2.41
2019-03-22,0.31057,0.3101,0.31248,0.30739,286220000.0,0.15
2019-03-23,0.31171,0.31054,0.31258,0.30924,235980000.0,0.37
2019-03-24,0.30774,0.3117,0.31173,0.30538,291970000.0,-1.27
2019-03-25,0.30297,0.30774,0.30799,0.29995,405390000.0,-1.55
2019-03-26,0.3028,0.30297,0.3037,0.29407,375750000.0,-0.06
2019-03-27,0.31038,0.3028,0.31101,0.30063,467140000.0,2.5
2019-03-28,0.30616,0.31037,0.31037,0.30452,287910000.0,-1.36
2019-03-29,0.30784,0.30616,0.31012,0.30529,484340000.0,0.55
2019-03-30,0.31104,0.30786,0.31813,0.30731,587270000.0,1.04
2019-03-31,0.3089,0.31104,0.31158,0.30744,355840000.0,-0.69
2019-04-01,0.31243,0.30891,0.31426,0.3078,498480000.0,1.15
2019-04-02,0.35112,0.31244,0.35618,0.31158,1660000000.0,12.38
2019-04-03,0.34058,0.35114,0.37043,0.32773,1860000000.0,-3.0
2019-04-04,0.3301,0.34055,0.34661,0.32519,1110000000.0,-3.08
2019-04-05,0.36152,0.33013,0.37939,0.3301,1670000000.0,9.52
2019-04-06,0.35256,0.36163,0.36208,0.34672,1010000000.0,-2.48
2019-04-07,0.36157,0.35256,0.36668,0.35081,902790000.0,2.56
2019-04-08,0.35599,0.36155,0.37025,0.34519,997380000.0,-1.55
2019-04-09,0.34742,0.35597,0.35597,0.34445,628970000.0,-2.41
2019-04-10,0.35315,0.34744,0.35765,0.3464,608540000.0,1.65
2019-04-11,0.32729,0.35317,0.35354,0.31992,1040000000.0,-7.33
2019-04-12,0.32364,0.32729,0.32812,0.31457,581550000.0,-1.11
2019-04-13,0.32482,0.32356,0.33539,0.32017,534409999.99999994,0.36
2019-04-14,0.32632,0.32479,0.32996,0.32139,858510000.0,0.46
2019-04-15,0.31904,0.3263,0.3297,0.31427,1130000000.0,-2.23
2019-04-16,0.3239,0.31904,0.32477,0.31662,847470000.0,1.52
2019-04-17,0.33369,0.3239,0.33938,0.31909,1290000000.0,3.02
2019-04-18,0.33522,0.33369,0.3447,0.33265,1230000000.0,0.46
2019-04-19,0.33028,0.33523,0.33537,0.32693,977040000.0,-1.47
2019-04-20,0.32735,0.3303,0.33221,0.32266,827620000.0,-0.89
2019-04-21,0.32078,0.32726,0.32861,0.31596,988530000.0,-2.01
2019-04-22,0.32266,0.32078,0.32989,0.3182,1050000000.0,0.59
2019-04-23,0.31888,0.32266,0.33144,0.31875,1230000000.0,-1.17
2019-04-24,0.30013,0.31888,0.32424,0.29229,1690000000.0,-5.88
2019-04-25,0.29234,0.30015,0.30552,0.28687,1380000000.0,-2.6
2019-04-26,0.30293,0.29234,0.30409,0.28947,1320000000.0,3.62
2019-04-27,0.29895,0.30293,0.30442,0.29744,720190000.0,-1.31
2019-04-28,0.2994,0.29896,0.30226,0.29662,728250000.0,0.15
2019-04-29,0.29437,0.29939,0.30151,0.29187,816530000.0,-1.68
2019-04-30,0.30886,0.29442,0.31179,0.29326,1190000000.0,4.92
2019-05-01,0.30389,0.30884,0.30994,0.30097,807980000.0,-1.61
2019-05-02,0.30343,0.30391,0.3051,0.30159,735810000.0,-0.15
2019-05-03,0.30763,0.30343,0.31002,0.30181,1130000000.0,1.38
2019-05-04,0.30368,0.30764,0.31715,0.29999,1180000000.0,-1.28
2019-05-05,0.30165,0.30368,0.30549,0.30011,876980000.0,-0.67
2019-05-06,0.30296,0.30167,0.30601,0.29657,1100000000.0,0.43
2019-05-07,0.29889,0.30295,0.30733,0.29862,1070000000.0000001,-1.34
2019-05-08,0.30053,0.2989,0.30263,0.29688,873580000.0,0.55
2019-05-09,0.29605,0.30052,0.30188,0.29381,890640000.0,-1.49
2019-05-10,0.2995,0.29606,0.301,0.29304,999250000.0,1.16
2019-05-11,0.32189,0.29949,0.33765,0.29929,2260000000.0,7.48
2019-05-12,0.31069,0.32184,0.32937,0.30579,2120000000.0,-3.48
2019-05-13,0.324,0.31069,0.32816,0.30893,1780000000.0,4.28
2019-05-14,0.40919,0.32406,0.42191,0.32271,5340000000.0,26.29
2019-05-15,0.45701,0.40916,0.46522,0.40908,3840000000.0,11.69
2019-05-16,0.41795,0.45696,0.47805,0.39616,4580000000.0,-8.55
2019-05-17,0.38805,0.41806,0.42271,0.3614,3560000000.0,-7.15
2019-05-18,0.37194,0.38806,0.39294,0.36566,1810000000.0,-4.15
2019-05-19,0.41539,0.37191,0.42478,0.3708,2580000000.0,11.68
2019-05-20,0.39551,0.41542,0.41542,0.38139,2100000000.0,-4.79
2019-05-21,0.39544,0.39552,0.40542,0.38734,1540000000.0,-0.02
2019-05-22,0.37311,0.39539,0.40906,0.36928,1880000000.0,-5.65
2019-05-23,0.37975,0.37313,0.38252,0.36351,1540000000.0,1.78
2019-05-24,0.38289,0.37974,0.39165,0.3718,1720000000.0,0.83
2019-05-25,0.38536,0.38287,0.39194,0.38079,1200000000.0,0.65
2019-05-26,0.40464,0.38542,0.40919,0.37556,1540000000.0,5.0
2019-05-27,0.43344,0.40471,0.44539,0.40323,2140000000.0000002,7.12
2019-05-28,0.44863,0.43356,0.45732,0.41911,2320000000.0,3.5
2019-05-29,0.44275,0.44861,0.45595,0.42106,2100000000.0,-1.31
2019-05-30,0.41841,0.44277,0.47232,0.40294,3270000000.0,-5.5
2019-05-31,0.43841,0.41843,0.44049,0.40806,1960000000.0,4.78
2019-06-01,0.42894,0.43842,0.44121,0.41956,1470000000.0,-2.16
2019-06-02,0.44403,0.42891,0.44665,0.42786,1250000000.0,3.52
2019-06-03,0.41805,0.44401,0.46336,0.41805,2380000000.0,-5.85
2019-06-04,0.39837,0.41808,0.41877,0.38531,2440000000.0,-4.71
2019-06-05,0.40041,0.39836,0.40557,0.38824,1620000000.0,0.51
2019-06-06,0.41935,0.40042,0.42292,0.39128,1800000000.0,4.73
2019-06-07,0.41973,0.41935,0.42999,0.41434,1380000000.0,0.09
2019-06-08,0.40721,0.41974,0.42205,0.40262,1030000000.0,-2.98
2019-06-09,0.38547,0.4072,0.41027,0.37232,1470000000.0,-5.34
2019-06-10,0.40003,0.3854,0.40303,0.38064,1400000000.0,3.78
2019-06-11,0.39205,0.40005,0.40176,0.3826,1220000000.0,-2.0
2019-06-12,0.40068,0.39204,0.4009,0.38749,1220000000.0,2.2
2019-06-13,0.39882,0.40063,0.40797,0.39554,1120000000.0,-0.47
2019-06-14,0.40204,0.39882,0.403,0.39079,1110000000.0,0.81
2019-06-15,0.40947,0.40194,0.41203,0.40039,1270000000.0,1.85
2019-06-16,0.42748,0.40947,0.44041,0.40683,1840000000.0,4.4
2019-06-17,0.44728,0.42751,0.46044,0.42615,2029999999.9999998,4.63
2019-06-18,0.4272,0.44722,0.45471,0.42021,2029999999.9999998,-4.49
2019-06-19,0.43418,0.42717,0.43792,0.42432,1230000000.0,1.63
2019-06-20,0.42986,0.43419,0.43523,0.42075,1250000000.0,-1.0
2019-06-21,0.44316,0.42984,0.44739,0.42973,1500000000.0,3.1
2019-06-22,0.47707,0.44318,0.50552,0.44022,3240000000.0,7.65
2019-06-23,0.47017,0.47707,0.49215,0.46529,2130000000.0,-1.45
2019-06-24,0.47394,0.47016,0.47554,0.451,1490000000.0,0.8
2019-06-25,0.46812,0.47394,0.47639,0.45774,1730000000.0,-1.23
2019-06-26,0.46739,0.46811,0.49582,0.45328,2870000000.0,-0.16
2019-06-27,0.40976,0.46738,0.47071,0.39489,2960000000.0,-12.33
2019-06-28,0.4263,0.40998,0.42665,0.40588,1630000000.0,4.04
2019-06-29,0.42673,0.4263,0.4296,0.40502,1600000000.0,0.1
2019-06-30,0.39695,0.42674,0.42827,0.39648,1500000000.0,-6.98
2019-07-01,0.40692,0.39699,0.4212,0.38951,1590000000.0,2.51
2019-07-02,0.39829,0.40697,0.41065,0.38462,1480000000.0,-2.12
2019-07-03,0.40425,0.39828,0.40511,0.39512,1070000000.0000001,1.5
2019-07-04,0.38768,0.40426,0.40452,0.38642,1200000000.0,-4.1
2019-07-05,0.37891,0.3877,0.3888,0.37489,1200000000.0,-2.26
2019-07-06,0.39022,0.37896,0.4096,0.37877,1350000000.0,2.98
2019-07-07,0.39661,0.39022,0.39973,0.38725,1110000000.0,1.64
2019-07-08,0.40104,0.39662,0.40273,0.39181,992340000.0,1.12
2019-07-09,0.39327,0.40098,0.40652,0.38961,1240000000.0,-1.94
2019-07-10,0.36144,0.39327,0.39611,0.34428,2210000000.0,-8.09
2019-07-11,0.3289,0.36143,0.36235,0.31938,2200000000.0,-9.0
2019-07-12,0.34351,0.32896,0.34889,0.32065,1540000000.0,4.44
2019-07-13,0.33206,0.34351,0.34423,0.32414,1150000000.0,-3.33
2019-07-14,0.30451,0.33204,0.33506,0.30008,1590000000.0,-8.3
2019-07-15,0.3129,0.30434,0.32309,0.29498,1780000000.0,2.76
2019-07-16,0.29532,0.31293,0.3194,0.28609,1750000000.0,-5.62
2019-07-17,0.31013,0.29531,0.32359,0.29323,1730000000.0,5.02
2019-07-18,0.32028,0.31011,0.32581,0.30412,1540000000.0,3.27
2019-07-19,0.31866,0.32028,0.32197,0.31028,1140000000.0,-0.51
2019-07-20,0.33286,0.31866,0.34033,0.31854,1250000000.0,4.46
2019-07-21,0.3307,0.33283,0.33469,0.32106,1100000000.0,-0.65
2019-07-22,0.32126,0.33069,0.33213,0.31608,1130000000.0,-2.85
2019-07-23,0.30886,0.32125,0.32125,0.30604,1110000000.0,-3.86
2019-07-24,0.31545,0.30888,0.31863,0.30412,1130000000.0,2.13
2019-07-25,0.31333,0.31545,0.3219,0.31186,974670000.0,-0.67
2019-07-26,0.32336,0.31333,0.32486,0.30756,924790000.0,3.2
2019-07-27,0.30993,0.32336,0.32587,0.30607,1030000000.0,-4.15
2019-07-28,0.3117,0.30994,0.31363,0.30091,964970000.0,0.57
2019-07-29,0.31016,0.3117,0.31422,0.30709,800800000.0,-0.49
2019-07-30,0.31819,0.31019,0.32118,0.30718,892800000.0,2.59
2019-07-31,0.31966,0.31819,0.32318,0.3155,891750000.0,0.46
2019-08-01,0.31565,0.31966,0.31967,0.3117,898940000.0,-1.25
2019-08-02,0.31163,0.31566,0.3176,0.30908,876750000.0,-1.27
2019-08-03,0.31601,0.31166,0.31732,0.31104,848310000.0,1.41
2019-08-04,0.31831,0.31601,0.32253,0.31142,1020000000.0,0.73
2019-08-05,0.32211,0.31831,0.33075,0.31828,1230000000.0,1.19
2019-08-06,0.31193,0.3222,0.32398,0.30848,1070000000.0000001,-3.16
2019-08-07,0.31104,0.31193,0.31659,0.30808,961190000.0,-0.29
2019-08-08,0.30838,0.31091,0.31187,0.30522,971560000.0,-0.85
2019-08-09,0.29651,0.30838,0.30893,0.29043,1100000000.0,-3.85
2019-08-10,0.29925,0.29658,0.30535,0.29259,1120000000.0,0.92
2019-08-11,0.30287,0.29921,0.30591,0.29551,849000000.0,1.21
2019-08-12,0.30067,0.30288,0.30504,0.2983,802180000.0,-0.73
2019-08-13,0.2979,0.30066,0.30102,0.29335,920430000.0,-0.92
2019-08-14,0.26313,0.29799,0.29853,0.24016,2550000000.0,-11.67
2019-08-15,0.2641,0.26322,0.26836,0.25286,2270000000.0,0.37
2019-08-16,0.26061,0.26401,0.26501,0.25534,2280000000.0,-1.32
2019-08-17,0.26544,0.26061,0.26926,0.25808,2840000000.0,1.85
2019-08-18,0.2829,0.26542,0.29107,0.2636,2350000000.0,6.58
2019-08-19,0.28184,0.28292,0.29019,0.27623,2690000000.0,-0.37
2019-08-20,0.27423,0.28184,0.28219,0.2702,2370000000.0,-2.7
2019-08-21,0.26592,0.27421,0.27454,0.25917,1970000000.0,-3.03
2019-08-22,0.27053,0.26587,0.27402,0.26057,1200000000.0,1.73
2019-08-23,0.27669,0.27053,0.27669,0.26774,901740000.0,2.28
2019-08-24,0.27137,0.27669,0.27726,0.2648,878390000.0,-1.92
2019-08-25,0.26953,0.27138,0.27584,0.26634,848020000.0,-0.68
2019-08-26,0.27038,0.26952,0.27942,0.26725,1090000000.0,0.31
2019-08-27,0.26952,0.27038,0.27052,0.2655,703190000.0,-0.32
2019-08-28,0.25636,0.26958,0.27072,0.24773,1160000000.0,-4.88
2019-08-29,0.25685,0.25634,0.26203,0.24775,1130000000.0,0.19
2019-08-30,0.25551,0.25685,0.25722,0.2525,893370000.0,-0.52
2019-08-31,0.25759,0.25552,0.25992,0.25335,828470000.0,0.81
2019-09-01,0.2559,0.25759,0.25878,0.25101,781300000.0,-0.66
2019-09-02,0.26087,0.2559,0.26392,0.25302,936450000.0,1.94
2019-09-03,0.26253,0.26087,0.26605,0.25803,1000000000.0,0.64
2019-09-04,0.25845,0.26253,0.26266,0.25668,950190000.0,-1.56
2019-09-05,0.25618,0.25846,0.25923,0.254,936090000.0,-0.88
2019-09-06,0.25139,0.25618,0.25859,0.24801,1040000000.0,-1.87
2019-09-07,0.25999,0.2513,0.26281,0.2503,879470000.0,3.42
2019-09-08,0.2623,0.25999,0.26573,0.25646,1040000000.0,0.89
2019-09-09,0.25865,0.2623,0.26396,0.25664,1080000000.0,-1.39
2019-09-10,0.25867,0.25865,0.26325,0.25418,931340000.0,0.01
2019-09-11,0.25517,0.25866,0.2604,0.25132,932280000.0,-1.35
2019-09-12,0.25406,0.25517,0.25639,0.25098,824050000.0,-0.44
2019-09-13,0.25527,0.25404,0.25593,0.25189,796180000.0,0.48
2019-09-14,0.26128,0.25526,0.26507,0.25394,994260000.0,2.36
2019-09-15,0.26027,0.26131,0.26409,0.25892,800650000.0,-0.39
2019-09-16,0.26103,0.26027,0.26299,0.25715,773770000.0,0.29
2019-09-17,0.28525,0.26103,0.29755,0.25958,2080000000.0,9.28
2019-09-18,0.31348,0.28536,0.32571,0.28523,2640000000.0,9.9
2019-09-19,0.30065,0.31348,0.31348,0.28404,2640000000.0,-4.09
2019-09-20,0.29373,0.30063,0.30151,0.28417,1560000000.0,-2.3
2019-09-21,0.28968,0.29373,0.29728,0.28657,1440000000.0,-1.38
2019-09-22,0.27639,0.28968,0.28983,0.26969,1390000000.0,-4.59
2019-09-23,0.26751,0.2764,0.28622,0.26653,1720000000.0,-3.21
2019-09-24,0.23336,0.26755,0.27239,0.22523,3090000000.0,-12.76
2019-09-25,0.24571,0.23334,0.2488,0.23213,2069999999.9999998,5.29
2019-09-26,0.24217,0.24565,0.24953,0.23017,1710000000.0,-1.44
2019-09-27,0.24218,0.24219,0.24676,0.23374,1370000000.0,0.01
2019-09-28,0.24186,0.24222,0.24429,0.2383,989120000.0,-0.13
2019-09-29,0.2402,0.24185,0.24225,0.23478,932380000.0,-0.69
2019-09-30,0.25643,0.24021,0.26132,0.23594,1800000000.0,6.76
2019-10-01,0.24805,0.25643,0.26061,0.24512,1490000000.0,-3.27
2019-10-02,0.25279,0.24806,0.25453,0.24455,1260000000.0,1.91
2019-10-03,0.24683,0.25275,0.25292,0.24225,1130000000.0,-2.36
2019-10-04,0.25244,0.24681,0.25627,0.24493,1110000000.0,2.27
2019-10-05,0.25318,0.25245,0.25625,0.24707,1060000000.0,0.29
2019-10-06,0.25532,0.25324,0.25621,0.25096,1170000000.0,0.85
2019-10-07,0.2758,0.25535,0.2808,0.25354,2400000000.0,8.02
2019-10-08,0.27753,0.27581,0.28479,0.27088,1880000000.0,0.63
2019-10-09,0.28095,0.27751,0.28633,0.27377,1890000000.0,1.23
2019-10-10,0.27033,0.28096,0.2817,0.26555,1610000000.0,-3.78
2019-10-11,0.26741,0.27029,0.27442,0.26481,1390000000.0,-1.08
2019-10-12,0.27236,0.26739,0.27698,0.26728,1350000000.0,1.85
2019-10-13,0.27737,0.27236,0.28121,0.27164,1440000000.0,1.84
2019-10-14,0.29725,0.27738,0.29774,0.2765,2080000000.0,7.17
2019-10-15,0.28839,0.29725,0.29878,0.28328,2120000000.0,-2.98
2019-10-16,0.28342,0.28837,0.29202,0.27889,1960000000.0,-1.72
2019-10-17,0.30173,0.28343,0.30302,0.27999,2100000000.0,6.46
2019-10-18,0.29393,0.30172,0.30187,0.28503,2020000000.0,-2.59
2019-10-19,0.29133,0.29393,0.29883,0.28736,1690000000.0,-0.88
2019-10-20,0.29397,0.29133,0.29609,0.28208,1760000000.0,0.91
2019-10-21,0.29207,0.29397,0.29417,0.28846,1480000000.0,-0.65
2019-10-22,0.29053,0.29203,0.30215,0.28902,1590000000.0,-0.53
2019-10-23,0.27324,0.29052,0.29119,0.25165,2500000000.0,-5.95
2019-10-24,0.27602,0.27315,0.27995,0.26686,1670000000.0,1.02
2019-10-25,0.29835,0.27602,0.30672,0.27471,2660000000.0,8.09
2019-10-26,0.29375,0.29833,0.312,0.28431,3450000000.0,-1.54
2019-10-27,0.29826,0.29374,0.30191,0.28954,2270000000.0,1.54
2019-10-28,0.29447,0.29826,0.30443,0.2935,2069999999.9999998,-1.27
2019-10-29,0.30187,0.29444,0.30907,0.29437,2190000000.0,2.51
2019-10-30,0.29463,0.30186,0.30563,0.29068,1990000000.0,-2.4
2019-10-31,0.29448,0.29466,0.29838,0.28821,1760000000.0,-0.05
2019-11-01,0.29137,0.29448,0.29448,0.28541,1680000000.0,-1.05
2019-11-02,0.29469,0.29136,0.29733,0.29131,1620000000.0,1.14
2019-11-03,0.29029,0.29469,0.29586,0.28871,1440000000.0,-1.49
2019-11-04,0.29879,0.29029,0.29982,0.28928,1720000000.0,2.93
2019-11-05,0.30058,0.29879,0.30416,0.29563,1870000000.0,0.6
2019-11-06,0.31018,0.3006,0.3128,0.29708,1730000000.0,3.19
2019-11-07,0.29056,0.31019,0.31422,0.27712,2640000000.0,-6.32
2019-11-08,0.27553,0.29055,0.29084,0.27188,2190000000.0,-5.18
2019-11-09,0.27987,0.27553,0.2814,0.27471,1490000000.0,1.58
2019-11-10,0.27919,0.27987,0.2837,0.27684,1610000000.0,-0.24
2019-11-11,0.27429,0.27918,0.28105,0.27009,1530000000.0,-1.75
2019-11-12,0.27212,0.27429,0.27623,0.26823,1560000000.0,-0.79
2019-11-13,0.27215,0.27215,0.2753,0.2703,1290000000.0,0.01
2019-11-14,0.26823,0.27216,0.27269,0.26413,1260000000.0,-1.44
2019-11-15,0.26063,0.26823,0.27217,0.25399,1720000000.0,-2.83
2019-11-16,0.26219,0.26064,0.26398,0.25937,1250000000.0,0.6
2019-11-17,0.26303,0.26219,0.26591,0.25932,1250000000.0,0.32
2019-11-18,0.25199,0.26303,0.2631,0.24256,1530000000.0,-4.2
2019-11-19,0.25386,0.25197,0.25628,0.24355,1510000000.0,0.74
2019-11-20,0.25025,0.25387,0.25816,0.24828,1370000000.0,-1.42
2019-11-21,0.24337,0.25027,0.25347,0.23698,1760000000.0,-2.75
2019-11-22,0.2302,0.24337,0.24569,0.22215,2420000000.0,-5.41
2019-11-23,0.234,0.23021,0.23537,0.2257,1540000000.0,1.65
2019-11-24,0.22023,0.23401,0.23455,0.21928,1400000000.0,-5.88
2019-11-25,0.21785,0.22022,0.22435,0.20268,2860000000.0,-1.08
2019-11-26,0.22072,0.21786,0.22186,0.21379,1520000000.0,1.32
2019-11-27,0.22404,0.22074,0.22933,0.2129,1860000000.0,1.51
2019-11-28,0.22311,0.22404,0.22914,0.22269,1320000000.0,-0.42
2019-11-29,0.23004,0.22313,0.23225,0.2227,1440000000.0,3.11
2019-11-30,0.22548,0.23006,0.23186,0.2238,1120000000.0,-1.98
2019-12-01,0.22483,0.22548,0.22556,0.21876,1250000000.0,-0.29
2019-12-02,0.21915,0.22483,0.22611,0.21756,1390000000.0,-2.52
2019-12-03,0.21946,0.21914,0.22169,0.2179,1200000000.0,0.14
2019-12-04,0.21409,0.21947,0.22372,0.20992,1850000000.0,-2.44
2019-12-05,0.22115,0.2141,0.22588,0.21212,2190000000.0,3.3
2019-12-06,0.22555,0.22113,0.22616,0.21902,1500000000.0,1.99
2019-12-07,0.22708,0.22555,0.22793,0.22321,1210000000.0,0.68
2019-12-08,0.22921,0.22708,0.2318,0.22386,1240000000.0,0.94
2019-12-09,0.22451,0.22921,0.23034,0.22143,1380000000.0,-2.05
2019-12-10,0.22261,0.22451,0.22525,0.21909,1310000000.0,-0.85
2019-12-11,0.22095,0.22262,0.22357,0.22016,1090000000.0,-0.75
2019-12-12,0.21851,0.22096,0.22254,0.21734,1380000000.0,-1.1
2019-12-13,0.22057,0.21851,0.22061,0.21572,1320000000.0,0.94
2019-12-14,0.21631,0.22056,0.22071,0.21512,1040000000.0,-1.93
2019-12-15,0.21746,0.2163,0.21914,0.21505,1010000000.0,0.53
2019-12-16,0.20564,0.21745,0.21763,0.20365,1650000000.0,-5.44
2019-12-17,0.18301,0.20564,0.2057,0.17898,3120000000.0,-11.0
2019-12-18,0.19574,0.18302,0.19905,0.17553,3110000000.0,6.96
2019-12-19,0.18786,0.19575,0.19692,0.18474,1940000000.0,-4.03
2019-12-20,0.19512,0.18785,0.19771,0.18406,2280000000.0,3.87
2019-12-21,0.19146,0.19512,0.19595,0.19028,1460000000.0,-1.88
2019-12-22,0.19642,0.19146,0.19655,0.19046,1410000000.0,2.59
2019-12-23,0.18978,0.19642,0.1982,0.18853,1800000000.0,-3.38
2019-12-24,0.19078,0.18978,0.19374,0.18774,1690000000.0,0.53
2019-12-25,0.18863,0.19076,0.19127,0.18653,1370000000.0,-1.13
2019-12-26,0.18924,0.18863,0.19379,0.18736,1520000000.0,0.32
2019-12-27,0.18995,0.18924,0.18997,0.18539,1430000000.0,0.38
2019-12-28,0.19309,0.18994,0.19478,0.18972,1500000000.0,1.65
2019-12-29,0.19674,0.1931,0.19827,0.19107,1470000000.0,1.89
2019-12-30,0.19319,0.19674,0.19771,0.19216,1560000000.0,-1.8
2019-12-31,0.19294,0.19317,0.19403,0.19,1330000000.0,-0.13
2020-01-01,0.19307,0.19293,0.19508,0.19223,1230000000.0,0.07
2020-01-02,0.18748,0.19306,0.1931,0.18634,1470000000.0,-2.89
2020-01-03,0.19321,0.18749,0.1938,0.18464,1740000000.0,3.06
2020-01-04,0.19311,0.19321,0.19366,0.19135,1110000000.0,-0.05
2020-01-05,0.19455,0.19313,0.19708,0.19289,1150000000.0,0.74
2020-01-06,0.22306,0.19455,0.22306,0.19428,2840000000.0,14.65
2020-01-07,0.21351,0.22307,0.22505,0.20735,3000000000.0,-4.28
2020-01-08,0.20756,0.21351,0.21761,0.20342,2440000000.0,-2.79
2020-01-09,0.20372,0.20756,0.20871,0.20129,1770000000.0,-1.85
2020-01-10,0.21259,0.20372,0.21266,0.2005,2130000000.0,4.35
2020-01-11,0.21138,0.21258,0.21973,0.20883,2080000000.0,-0.57
2020-01-12,0.21529,0.21127,0.21689,0.20971,1640000000.0,1.85
2020-01-13,0.21141,0.2153,0.21551,0.21005,1320000000.0,-1.8
2020-01-14,0.23499,0.21141,0.24435,0.21133,3240000000.0,11.15
2020-01-15,0.23379,0.23497,0.23497,0.22651,3230000000.0,-0.51
2020-01-16,0.22918,0.23378,0.23497,0.22272,2460000000.0,-1.97
2020-01-17,0.23917,0.22919,0.24426,0.22672,2770000000.0,4.36
2020-01-18,0.2435,0.23916,0.254,0.23207,2660000000.0,1.81
2020-01-19,0.23575,0.24349,0.25122,0.22818,2390000000.0,-3.19
2020-01-20,0.23307,0.23574,0.23637,0.22452,1550000000.0,-1.13
2020-01-21,0.23722,0.23308,0.24175,0.23113,1630000000.0,1.78
2020-01-22,0.2372,0.23721,0.23979,0.23331,1390000000.0,-0.01
2020-01-23,0.22595,0.23721,0.23726,0.22163,1570000000.0,-4.74
2020-01-24,0.22217,0.22595,0.22618,0.21401,1690000000.0,-1.68
2020-01-25,0.2196,0.22217,0.22259,0.21688,1130000000.0,-1.16
2020-01-26,0.23115,0.2196,0.23197,0.21823,1300000000.0,5.26
2020-01-27,0.23086,0.23114,0.23371,0.22636,1510000000.0,-0.13
2020-01-28,0.23921,0.23086,0.24114,0.23085,1960000000.0,3.62
2020-01-29,0.23546,0.23921,0.24171,0.23457,1860000000.0,-1.57
2020-01-30,0.24333,0.23546,0.24594,0.23123,2069999999.9999998,3.34
2020-01-31,0.23938,0.24334,0.2444,0.234,1810000000.0,-1.62
2020-02-01,0.24132,0.23939,0.24294,0.23724,1290000000.0,0.81
2020-02-02,0.25097,0.24132,0.26098,0.23619,2470000000.0,4.0
2020-02-03,0.25465,0.251,0.25908,0.24741,2089999999.9999998,1.47
2020-02-04,0.26719,0.25465,0.26884,0.25465,2890000000.0,4.92
2020-02-05,0.27779,0.26722,0.28202,0.26719,3240000000.0,3.97
2020-02-06,0.28359,0.2778,0.28772,0.27075,3080000000.0,2.08
2020-02-07,0.27959,0.28358,0.28804,0.27785,2120000000.0,-1.41
2020-02-08,0.27763,0.27949,0.28166,0.26479,1970000000.0,-0.7
2020-02-09,0.28259,0.27763,0.28868,0.27652,1960000000.0,1.79
2020-02-10,0.27348,0.2826,0.28316,0.26768,2060000000.0,-3.22
2020-02-11,0.28107,0.27348,0.28317,0.26764,2020000000.0,2.77
2020-02-12,0.30437,0.28107,0.30858,0.28106,3670000000.0,8.29
2020-02-13,0.32731,0.30436,0.33931,0.30197,6050000000.0,7.54
2020-02-14,0.33587,0.32731,0.33881,0.31211,4099999999.9999995,2.62
2020-02-15,0.30754,0.33587,0.34553,0.29679,4120000000.0,-8.43
2020-02-16,0.29316,0.30754,0.31879,0.27109,4210000000.0,-4.68
2020-02-17,0.28708,0.29293,0.29478,0.2693,3890000000.0,-2.07
2020-02-18,0.29801,0.28707,0.30235,0.27604,3680000000.0,3.81
2020-02-19,0.27518,0.29806,0.30621,0.2722,3260000000.0,-7.66
2020-02-20,0.27114,0.27518,0.28145,0.26279,3280000000.0,-1.47
2020-02-21,0.27422,0.27114,0.27853,0.2688,2450000000.0,1.14
2020-02-22,0.27492,0.27422,0.27803,0.27043,1820000000.0,0.25
2020-02-23,0.28338,0.27492,0.2843,0.27484,1990000000.0,3.08
2020-02-24,0.27025,0.28319,0.28411,0.26448,2380000000.0,-4.63
2020-02-25,0.25245,0.27024,0.27056,0.25182,2600000000.0,-6.59
2020-02-26,0.22901,0.25244,0.25495,0.22313,4120000000.0,-9.28
